image,region_precision,region_recall,region_iou,region_dice,edge_precision,edge_recall,edge_iou,edge_dice
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120289_rot00_aug03.jpg,0.9702452421188354,0.9914916753768921,0.9622336626052856,0.9807534217834473,0.9989457130432129,0.9939680099487305,0.9929263591766357,0.996450662612915
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120289_rot00_aug04.jpg,0.965613067150116,0.9892265796661377,0.9555640816688538,0.9772772192955017,0.9991880655288696,0.9927399754524231,0.9919398427009583,0.9959536194801331
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120289_rot15_aug00.jpg,0.9644396901130676,0.9879674315452576,0.9532428979873657,0.9760618209838867,0.993818998336792,0.992723286151886,0.9866315722465515,0.9932708144187927
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120289_rot15_aug01.jpg,0.9632212519645691,0.9883984327316284,0.9524527788162231,0.9756474494934082,0.9981532692909241,0.9958544373512268,0.9940229654312134,0.9970025420188904
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120289_rot15_aug02.jpg,0.968198835849762,0.9917532205581665,0.960466206073761,0.9798344969749451,0.9991156458854675,0.9975717663764954,0.9966916441917419,0.9983431100845337
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120289_rot15_aug03.jpg,0.9687570333480835,0.990055501461029,0.9594212770462036,0.9792904853820801,0.9977836608886719,0.996238112449646,0.9940384030342102,0.9970102906227112
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120289_rot15_aug04.jpg,0.970156192779541,0.9905203580856323,0.9612314701080322,0.9802325367927551,0.9984567761421204,0.9969183206558228,0.9953846335411072,0.9976869821548462
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot-15_aug00.jpg,0.97074294090271,0.9923473596572876,0.9635298848152161,0.9814262390136719,0.9993026256561279,0.9965229630470276,0.9958304166793823,0.9979108572006226
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot-15_aug01.jpg,0.9673160910606384,0.9927778244018555,0.96055668592453,0.9798815846443176,1.0,0.9987471699714661,0.9987471699714661,0.999373197555542
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot-15_aug02.jpg,0.9636969566345215,0.995189905166626,0.9592289924621582,0.9791902899742126,0.999229371547699,0.9956488609313965,0.9948849081993103,0.9974358677864075
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot-15_aug03.jpg,0.9703291058540344,0.9918368458747864,0.9626412987709045,0.9809650778770447,0.999488115310669,0.9971910119056702,0.9966819882392883,0.9983382225036621
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot-15_aug04.jpg,0.973103940486908,0.9929361939430237,0.9664137363433838,0.9829200506210327,1.0,0.9997449517250061,0.9997449517250061,0.9998724460601807
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot00_aug00.jpg,0.9716420769691467,0.9928767085075378,0.9649156928062439,0.9821445941925049,0.9990811347961426,0.9960305094718933,0.9951189756393433,0.9975535273551941
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot00_aug01.jpg,0.9682992696762085,0.9945037961006165,0.9631450772285461,0.9812266230583191,0.9957106113433838,0.9951414465904236,0.990893542766571,0.9954259395599365
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot00_aug02.jpg,0.9701396822929382,0.9908139109611511,0.961491584777832,0.9803677797317505,0.9984620213508606,0.9938762784004211,0.992357075214386,0.9961639046669006
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot00_aug03.jpg,0.9624490141868591,0.9949491024017334,0.9577693939208984,0.9784292578697205,0.9933792352676392,0.9923280477523804,0.9858081340789795,0.9928533434867859
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot00_aug04.jpg,0.9670857191085815,0.995836615562439,0.9631913304328918,0.9812505841255188,0.9978494644165039,0.9968966245651245,0.9947593808174133,0.9973728060722351
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot15_aug00.jpg,0.9657765626907349,0.9912187457084656,0.9575836062431335,0.9783322811126709,0.9997601509094238,0.9971292018890381,0.9968907237052917,0.9984429478645325
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot15_aug01.jpg,0.9720951318740845,0.9921122193336487,0.9646398425102234,0.9820017218589783,0.997801661491394,0.996098518371582,0.9939172863960266,0.9969493746757507
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot15_aug02.jpg,0.9692639708518982,0.9921808242797852,0.9619163274765015,0.9805884957313538,0.9997624158859253,0.9995249509811401,0.9992876052856445,0.9996436834335327
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot15_aug03.jpg,0.9584442377090454,0.9939844608306885,0.9529169201850891,0.9758908748626709,0.9960386157035828,0.9935786724090576,0.9896678924560547,0.9948071241378784
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120290_rot15_aug04.jpg,0.96934574842453,0.9934680461883545,0.9632068872451782,0.9812586307525635,1.0,0.9987875819206238,0.9987875819206238,0.9993934035301208
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot-15_aug00.jpg,0.9412683844566345,0.9966448545455933,0.9382951855659485,0.968165397644043,0.9921135902404785,0.9878842234611511,0.9801869988441467,0.9899944067001343
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot-15_aug01.jpg,0.9514889121055603,0.9978939890861511,0.949582040309906,0.9741390943527222,0.9941561222076416,0.9976542592048645,0.9918376803398132,0.9959021210670471
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot-15_aug02.jpg,0.9551993608474731,0.9971157312393188,0.9525673389434814,0.9757075309753418,0.9993337988853455,0.9896635413169861,0.9890109896659851,0.9944751262664795
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot-15_aug03.jpg,0.933638870716095,0.9970634579658508,0.9310786128044128,0.9643093943595886,0.9917394518852234,0.9852285981178284,0.9772093296051025,0.9884732961654663
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot-15_aug04.jpg,0.9503875970840454,0.9981508851051331,0.9487172961235046,0.9736838340759277,1.0,0.9981524348258972,0.9981524348258972,0.9990753531455994
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot00_aug00.jpg,0.9566293954849243,0.9984029531478882,0.9551677703857422,0.9770698547363281,0.9977121949195862,0.9993125796318054,0.9970278739929199,0.9985117316246033
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot00_aug01.jpg,0.9553588628768921,0.9972484111785889,0.9528471231460571,0.9758542776107788,0.9944618344306946,0.9904076457023621,0.9849749803543091,0.9924306273460388
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot00_aug02.jpg,0.9421319961547852,0.9975589513778687,0.9399649500846863,0.9690535664558411,0.9876137375831604,0.9928843975067139,0.9806727170944214,0.990242063999176
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot00_aug03.jpg,0.9494767189025879,0.9991064667701721,0.9486711621284485,0.9736595749855042,1.0,0.9888862371444702,0.9888862371444702,0.9944120645523071
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot00_aug04.jpg,0.9494770765304565,0.9970390796661377,0.9468073844909668,0.9726769924163818,0.9934060573577881,0.9896412491798401,0.9831827282905579,0.9915200471878052
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot15_aug00.jpg,0.954022228717804,0.9982894062995911,0.9524651765823364,0.9756539463996887,0.9971628189086914,0.9975982308387756,0.9947746396064758,0.9973804950714111
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot15_aug01.jpg,0.9535970687866211,0.9974585175514221,0.951285719871521,0.975034773349762,0.9995383024215698,0.9986162185668945,0.9981558322906494,0.9990770816802979
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot15_aug02.jpg,0.9297767877578735,0.9946362376213074,0.9251381158828735,0.9611135125160217,0.9839310646057129,0.9846189618110657,0.9690366983413696,0.9842749238014221
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot15_aug03.jpg,0.9534675478935242,0.9977759718894958,0.951445460319519,0.9751186966896057,0.9975457191467285,0.9984368085861206,0.9959902167320251,0.9979910850524902
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120291_rot15_aug04.jpg,0.9517258405685425,0.9984511137008667,0.9503227472305298,0.9745287299156189,0.9972432851791382,0.9988495111465454,0.9960991144180298,0.9980457425117493
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot-15_aug00.jpg,0.9623649716377258,0.9944547414779663,0.9572281241416931,0.9781467318534851,0.986860990524292,0.986860990524292,0.9740627408027649,0.986860990524292
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot-15_aug01.jpg,0.9777219891548157,0.9936574697494507,0.9716579914093018,0.9856253266334534,1.0,0.998799204826355,0.998799204826355,0.9993992447853088
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot-15_aug02.jpg,0.9671302437782288,0.9937417507171631,0.9612754583358765,0.9802554249763489,0.9969640374183655,0.9958012700080872,0.992790699005127,0.9963822960853577
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot-15_aug03.jpg,0.9759049415588379,0.9919663071632385,0.9682522416114807,0.9838700890541077,1.0,0.9987995028495789,0.9987995028495789,0.9993994235992432
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot-15_aug04.jpg,0.9789512753486633,0.99138343334198,0.9706920981407166,0.9851281046867371,1.0,0.9990512132644653,0.9990512132644653,0.9995253682136536
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot00_aug00.jpg,0.9751894474029541,0.9947433471679688,0.9701897501945496,0.9848693609237671,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot00_aug01.jpg,0.9743983149528503,0.9935997724533081,0.9683206081390381,0.9839053750038147,0.9985156059265137,0.9985156059265137,0.997035562992096,0.9985156059265137
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot00_aug02.jpg,0.977932870388031,0.9912763833999634,0.9695883989334106,0.9845594167709351,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot00_aug03.jpg,0.9765686988830566,0.9925666451454163,0.9694783687591553,0.9845026731491089,1.0,0.9977935552597046,0.9977935552597046,0.9988955855369568
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot00_aug04.jpg,0.9695801734924316,0.9922600388526917,0.9623022079467773,0.9807890057563782,0.9990410208702087,0.9952232837677002,0.9942734241485596,0.9971284866333008
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot15_aug00.jpg,0.9759190678596497,0.9931071996688843,0.969353199005127,0.9844381213188171,1.0,0.9988866448402405,0.9988866448402405,0.999442994594574
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot15_aug01.jpg,0.9775432348251343,0.9929499626159668,0.9708052277565002,0.9851863384246826,1.0,0.999532163143158,0.999532163143158,0.9997660517692566
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot15_aug02.jpg,0.978294849395752,0.9924996495246887,0.9711154103279114,0.9853460788726807,1.0,0.9982559680938721,0.9982559680938721,0.999127209186554
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot15_aug03.jpg,0.9762903451919556,0.9927058219909668,0.969336748123169,0.984429657459259,1.0,0.9988700747489929,0.9988700747489929,0.9994347095489502
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120292_rot15_aug04.jpg,0.970241367816925,0.993564784526825,0.9641822576522827,0.981764554977417,0.9997760057449341,0.9997760057449341,0.9995520710945129,0.9997760057449341
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot-15_aug00.jpg,0.9713176488876343,0.9932602643966675,0.9649578332901001,0.9821664094924927,0.998536229133606,0.9995115995407104,0.998049259185791,0.9990236759185791
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot-15_aug01.jpg,0.9756218791007996,0.9939810633659363,0.9698919653892517,0.9847158789634705,1.0,0.9981764554977417,0.9981764554977417,0.999087393283844
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot-15_aug02.jpg,0.9757124185562134,0.9959505796432495,0.971856951713562,0.9857276678085327,1.0,0.9971949458122253,0.9971949458122253,0.9985954761505127
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot-15_aug03.jpg,0.9825567603111267,0.9913305640220642,0.9741858243942261,0.9869241714477539,1.0,0.9925085306167603,0.9925085306167603,0.9962401986122131
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot-15_aug04.jpg,0.975172758102417,0.9949072599411011,0.9703291058540344,0.9849411845207214,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot00_aug00.jpg,0.9788086414337158,0.9949928522109985,0.9740110039710999,0.9868344068527222,0.9997586607933044,0.9971119165420532,0.9968720078468323,0.998433530330658
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot00_aug01.jpg,0.9781314730644226,0.9925785660743713,0.9710299372673035,0.9853020906448364,0.999504804611206,0.9990101456642151,0.9985159635543823,0.9992574453353882
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot00_aug02.jpg,0.9779971837997437,0.9940605163574219,0.9723154306411743,0.9859634041786194,1.0,0.9988092184066772,0.9988092184066772,0.99940425157547
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot00_aug03.jpg,0.9782657623291016,0.9939005970954895,0.9724278450012207,0.9860212206840515,1.0,0.9944242238998413,0.9944242238998413,0.9972043037414551
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot00_aug04.jpg,0.9768769145011902,0.9935312271118164,0.9707028865814209,0.9851336479187012,0.999534547328949,0.9958265423774719,0.9953650236129761,0.9976771473884583
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot15_aug00.jpg,0.9750304818153381,0.9940593242645264,0.9693819284439087,0.9844529628753662,0.9995649456977844,0.9995649456977844,0.9991302490234375,0.9995649456977844
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot15_aug01.jpg,0.9796890616416931,0.9930427670478821,0.9730105996131897,0.9863206744194031,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot15_aug02.jpg,0.9735018610954285,0.9937348365783691,0.9675633311271667,0.9835143089294434,0.9991245269775391,0.9969425797462463,0.9960724711418152,0.9980323314666748
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot15_aug03.jpg,0.9790671467781067,0.9941444993019104,0.9734535813331604,0.9865482449531555,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120293_rot15_aug04.jpg,0.972306489944458,0.9942378997802734,0.9668582081794739,0.9831498861312866,0.9995407462120056,0.9995407462120056,0.9990819096565247,0.9995407462120056
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot-15_aug00.jpg,0.9744963645935059,0.9939716458320618,0.9687707424163818,0.9841376543045044,0.9993041157722473,0.9962997436523438,0.9956089854240417,0.9977996349334717
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot-15_aug01.jpg,0.9725720882415771,0.9927811026573181,0.9657424688339233,0.9825727343559265,0.9964020252227783,0.9751173853874207,0.9716958999633789,0.9856448173522949
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot-15_aug02.jpg,0.9652761220932007,0.9926976561546326,0.958470344543457,0.9787948727607727,0.9899641871452332,0.9732205867767334,0.9637125134468079,0.98152095079422
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot-15_aug03.jpg,0.9645004868507385,0.9942106604576111,0.9591137766838074,0.9791302680969238,0.9976036548614502,0.9947431087493896,0.9923718571662903,0.9961713552474976
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot-15_aug04.jpg,0.9699599146842957,0.9958122968673706,0.9660195112228394,0.9827160835266113,0.9988347887992859,0.9932792782783508,0.9921296238899231,0.9960492849349976
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot00_aug00.jpg,0.9723322987556458,0.994987964630127,0.9675931334495544,0.9835296869277954,0.9997652173042297,0.9874768257141113,0.987247884273529,0.9935830235481262
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot00_aug01.jpg,0.974639892578125,0.9946398735046387,0.9695475101470947,0.9845383167266846,0.9990766644477844,0.9919779896736145,0.9910693764686584,0.9955146908760071
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot00_aug02.jpg,0.9678125381469727,0.9921751618385315,0.9604815244674683,0.9798424243927002,0.988792896270752,0.9860302805900574,0.975132405757904,0.9874096512794495
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot00_aug03.jpg,0.9746516942977905,0.9946728944778442,0.9695905447006226,0.9845605492591858,0.9997664093971252,0.9900531768798828,0.9898242354393005,0.9948861002922058
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot00_aug04.jpg,0.9745206832885742,0.9943769574165344,0.9691798090934753,0.984348714351654,0.9990599155426025,0.9946185946464539,0.9936886429786682,0.9968343377113342
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot15_aug00.jpg,0.9700835943222046,0.9944040775299072,0.9648166298866272,0.982093334197998,0.9983758926391602,0.9781768321990967,0.9766227602958679,0.9881731271743774
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot15_aug01.jpg,0.9674637913703918,0.9941080808639526,0.9619479775428772,0.9806049466133118,0.9900045394897461,0.9877606630325317,0.9780071973800659,0.9888813495635986
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot15_aug02.jpg,0.9709351658821106,0.9936448335647583,0.9649429321289062,0.9821587204933167,0.9990537166595459,0.9978733658790588,0.9969310760498047,0.9984631538391113
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot15_aug03.jpg,0.9669731259346008,0.9931554794311523,0.9605717658996582,0.979889452457428,0.9966078400611877,0.9925675392150879,0.9892255663871765,0.9945836067199707
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120294_rot15_aug04.jpg,0.9639341831207275,0.9946867227554321,0.9589963555335999,0.9790690541267395,0.9991063475608826,0.9928951859474182,0.9920141696929932,0.9959911108016968
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot-15_aug00.jpg,0.9753502011299133,0.9927217364311218,0.9684251546859741,0.9839593172073364,1.0,0.998618483543396,0.998618483543396,0.9993087649345398
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot-15_aug01.jpg,0.9743378162384033,0.9908809065818787,0.9656786918640137,0.982539713382721,0.9982269406318665,0.990325391292572,0.9885864853858948,0.9942604899406433
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot-15_aug02.jpg,0.977928638458252,0.9911516904830933,0.9694649577140808,0.9844957590103149,0.9995426535606384,0.9981731176376343,0.9977174401283264,0.9988573789596558
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot-15_aug03.jpg,0.9764133095741272,0.9929965734481812,0.9697352647781372,0.9846351146697998,0.9993175864219666,0.9995449185371399,0.9988631010055542,0.9994312524795532
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot-15_aug04.jpg,0.9699025750160217,0.9928832650184631,0.9632063508033752,0.9812583923339844,1.0,0.9930837154388428,0.9930837154388428,0.9965298771858215
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot00_aug00.jpg,0.9749863147735596,0.9945141077041626,0.9697707295417786,0.9846534132957458,0.999533474445343,0.999533474445343,0.9990673661231995,0.999533474445343
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot00_aug01.jpg,0.953765869140625,0.9941978454589844,0.9484864473342896,0.9735623002052307,0.9830388426780701,0.9727272987365723,0.9566712379455566,0.9778558611869812
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot00_aug02.jpg,0.9767484068870544,0.9926860928535461,0.9697695374488831,0.9846527576446533,1.0,0.9773958325386047,0.9773958325386047,0.9885687232017517
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot00_aug03.jpg,0.9697014689445496,0.9932697415351868,0.9633715748786926,0.9813441038131714,0.9961538314819336,0.9841305613517761,0.9804052710533142,0.9901056885719299
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot00_aug04.jpg,0.9749116897583008,0.9934509992599487,0.9686861634254456,0.9840940237045288,1.0,0.9993288516998291,0.9993288516998291,0.999664306640625
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot15_aug00.jpg,0.9737125039100647,0.9926092028617859,0.9667038321495056,0.9830700755119324,0.9993351101875305,0.9975663423538208,0.996904730796814,0.998449981212616
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot15_aug01.jpg,0.9701858758926392,0.9943121671676636,0.9648312330245972,0.9821008443832397,1.0,0.9993143081665039,0.9993143081665039,0.9996570348739624
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot15_aug02.jpg,0.9711689352989197,0.9943320155143738,0.965822160243988,0.9826139807701111,0.9988713264465332,0.9990968704223633,0.9979702234268188,0.9989840984344482
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot15_aug03.jpg,0.9772019982337952,0.9913030862808228,0.968895435333252,0.9842020273208618,0.9997711181640625,0.9990850687026978,0.9988566040992737,0.9994279742240906
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120295_rot15_aug04.jpg,0.9759966135025024,0.9922462105751038,0.9686092138290405,0.9840543270111084,1.0,1.0,1.0,1.0
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot-15_aug00.jpg,0.9743816256523132,0.993303656578064,0.968022882938385,0.983751654624939,1.0,0.9967674612998962,0.9967674612998962,0.9983811378479004
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot-15_aug01.jpg,0.9689539074897766,0.9951000213623047,0.9643527865409851,0.9818529486656189,0.9997783899307251,0.9951466917991638,0.9949272274971008,0.9974571466445923
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot-15_aug02.jpg,0.9683590531349182,0.9944024085998535,0.9631091356277466,0.9812079668045044,0.999552845954895,0.9917923808097839,0.9913525581359863,0.9956575036048889
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot-15_aug03.jpg,0.9682376384735107,0.9934085607528687,0.9620569944381714,0.9806616306304932,0.9997629523277283,0.9957507252693176,0.9955157041549683,0.9977527856826782
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot-15_aug04.jpg,0.9672460556030273,0.9944368004798889,0.962040364742279,0.9806529879570007,0.9997734427452087,0.9948151707649231,0.9945909380912781,0.9972881078720093
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot00_aug00.jpg,0.9582647681236267,0.9933578968048096,0.952163815498352,0.9754958152770996,0.9957183599472046,0.990534782409668,0.9863336682319641,0.9931198358535767
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot00_aug01.jpg,0.9744405746459961,0.9946897625923157,0.9693976640701294,0.9844610691070557,1.0,0.9955806732177734,0.9955806732177734,0.9977854490280151
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot00_aug02.jpg,0.9753175377845764,0.9932078123092651,0.9688554406166077,0.9841814041137695,0.9995279908180237,0.9922680258750916,0.9918032884597778,0.9958847761154175
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot00_aug03.jpg,0.9716962575912476,0.9952016472816467,0.9671651124954224,0.9833084940910339,0.9997768402099609,0.9922480583190918,0.9920283555984497,0.995998203754425
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot00_aug04.jpg,0.9697112441062927,0.9924565553665161,0.9626162052154541,0.9809520840644836,1.0,0.9976387023925781,0.9976387023925781,0.9988179802894592
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot15_aug00.jpg,0.9680163860321045,0.9943944811820984,0.9627627730369568,0.981028139591217,0.9993181824684143,0.9979573488235474,0.9972782731056213,0.998637318611145
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot15_aug01.jpg,0.9718754291534424,0.9936316013336182,0.9658591747283936,0.982633113861084,1.0,0.9997698664665222,0.9997698664665222,0.9998849034309387
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot15_aug02.jpg,0.9713461995124817,0.9949764013290405,0.9666056632995605,0.9830192923545837,0.9995591640472412,0.9977997541427612,0.99736088514328,0.9986786842346191
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot15_aug03.jpg,0.9711114168167114,0.9954298138618469,0.9668008685112,0.9831202626228333,0.999547004699707,0.9970628023147583,0.9966124892234802,0.9983033537864685
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120297_rot15_aug04.jpg,0.9711905717849731,0.9928379654884338,0.9644338488578796,0.9818949699401855,1.0,0.9913812875747681,0.9913812875747681,0.9956719875335693
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120300_rot-15_aug00.jpg,0.9689396619796753,0.9943733215332031,0.9636561870574951,0.98149174451828,0.994063138961792,0.9903004765510559,0.9844778776168823,0.9921782612800598
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120300_rot-15_aug01.jpg,0.959226131439209,0.9948767423629761,0.9545111656188965,0.976726233959198,0.9926141500473022,0.9807607531547546,0.9736553430557251,0.9866518378257751
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120300_rot-15_aug02.jpg,0.9629597663879395,0.99795001745224,0.9610586762428284,0.9801427125930786,0.9931458234786987,0.9856908321380615,0.9790307283401489,0.9894042611122131
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120300_rot-15_aug03.jpg,0.9723867774009705,0.9959901571273804,0.9685949087142944,0.9840469360351562,0.993507981300354,0.9861910343170166,0.9798765182495117,0.9898359775543213
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120300_rot-15_aug04.jpg,0.9605596661567688,0.9934383034706116,0.9545037746429443,0.9767223596572876,0.9900046586990356,0.9851954579353333,0.9754924178123474,0.9875941872596741
..\data_preprocessed\IBF\out_images\Zona Rehabilitasi Air_P9120300_rot00_aug00.jpg,0.9600692987442017,0.9966139197349548,0.9569478034973145,0.9780003428459167,0.9879672527313232,0.9779523611068726,0.96644127368927,0.982934296131134
