image,precision,recall,iou,dice,edge_precision,edge_recall,edge_iou,edge_dice
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110144.JPG,0.977062463760376,0.9858426451683044,0.9635426998138428,0.9814329147338867,0.6732940077781677,0.6699020266532898,0.505563497543335,0.6715937256813049
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110145.JPG,0.9663686156272888,0.9858280420303345,0.9531275629997253,0.9760013222694397,0.6652894616127014,0.6549059748649597,0.492600679397583,0.6600568890571594
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110146.JPG,0.9730187058448792,0.9885538816452026,0.9621785283088684,0.9807247519493103,0.7161515951156616,0.7149534821510315,0.5570892095565796,0.715552031993866
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110147.JPG,0.9682852029800415,0.9851968884468079,0.9543996453285217,0.9766678214073181,0.5628958344459534,0.562427818775177,0.3914608955383301,0.5626617670059204
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110148.JPG,0.9671493768692017,0.9881124496459961,0.9560256600379944,0.9775184988975525,0.5918607711791992,0.5864391326904297,0.41757258772850037,0.5891374945640564
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110149.JPG,0.9734339118003845,0.9870899319648743,0.9611964821815491,0.9802143573760986,0.7074233293533325,0.7023589015007019,0.5442608594894409,0.704882025718689
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110150.JPG,0.9725630283355713,0.9857953786849976,0.9591219425201416,0.9791345000267029,0.65996253490448,0.6517658233642578,0.4879165291786194,0.6558386087417603
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110152.JPG,0.9684498906135559,0.9900714159011841,0.9591349959373474,0.9791412949562073,0.5756320953369141,0.5668676495552063,0.399791955947876,0.5712162852287292
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110153.JPG,0.9659422636032104,0.9905252456665039,0.9570990800857544,0.9780793190002441,0.5778428912162781,0.5686932802200317,0.40176916122436523,0.57323157787323
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110154.JPG,0.9575974345207214,0.9929123520851135,0.9510961771011353,0.9749352335929871,0.5217570066452026,0.5156059265136719,0.35013189911842346,0.518663227558136
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110155.JPG,0.9638129472732544,0.9894264936447144,0.9539870619773865,0.9764517545700073,0.5684676170349121,0.5644895434379578,0.395158976316452,0.5664715766906738
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110157.JPG,0.9627519249916077,0.9866175651550293,0.9503416419029236,0.9745386242866516,0.5619693398475647,0.5546685457229614,0.38724642992019653,0.5582950711250305
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110158.JPG,0.965258002281189,0.9879466891288757,0.9540229439735413,0.9764705896377563,0.5933446288108826,0.5850054025650024,0.41758063435554504,0.5891455411911011
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110159.JPG,0.9782446622848511,0.9857026934623718,0.9645584225654602,0.9819595217704773,0.6992439031600952,0.6933863759040833,0.5340986251831055,0.6963028311729431
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110160.JPG,0.9760722517967224,0.9878533482551575,0.9644964933395386,0.9819274544715881,0.6841519474983215,0.6805222630500793,0.5178332924842834,0.6823322772979736
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110161.JPG,0.9706490635871887,0.9905928373336792,0.9617835879325867,0.9805195927619934,0.6333978772163391,0.6295729279518127,0.4614323675632477,0.6314796209335327
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110162.JPG,0.977229654788971,0.9887155294418335,0.9664505124092102,0.9829390645027161,0.7298461198806763,0.7228348851203918,0.5702575445175171,0.7263235449790955
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110163.JPG,0.9716237187385559,0.9884695410728455,0.9607347846031189,0.9799742698669434,0.6409734487533569,0.6342104077339172,0.4679696261882782,0.6375740170478821
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110164.JPG,0.9684134125709534,0.9827097654342651,0.9521893262863159,0.9755092263221741,0.5948939919471741,0.5930171608924866,0.4224286377429962,0.5939540863037109
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110165.JPG,0.9745196104049683,0.9896053075790405,0.964645266532898,0.9820045232772827,0.6537370681762695,0.6497116088867188,0.4833693504333496,0.6517181396484375
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110166.JPG,0.9740070700645447,0.9871918559074402,0.9618521332740784,0.9805551767349243,0.7053651809692383,0.7003620862960815,0.5418473482131958,0.7028547525405884
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110167.JPG,0.9753254652023315,0.9874327182769775,0.9633669853210449,0.9813417196273804,0.6997476816177368,0.6930766105651855,0.5342084765434265,0.6963961720466614
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110169.JPG,0.9681532382965088,0.9870690107345581,0.9560277462005615,0.9775196313858032,0.6195012331008911,0.6154358386993408,0.44661468267440796,0.6174618601799011
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110170.JPG,0.9739025831222534,0.9876388907432556,0.9621745347976685,0.9807226657867432,0.6297929883003235,0.6248266696929932,0.4569826126098633,0.6273000240325928
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110172.JPG,0.9709357023239136,0.986041784286499,0.9577717781066895,0.978430449962616,0.6211597919464111,0.6152186989784241,0.4473612308502197,0.6181749701499939
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110175.JPG,0.9668456315994263,0.9877959489822388,0.9554327726364136,0.9772084951400757,0.6385790109634399,0.6371453404426575,0.46827933192253113,0.6378613710403442
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110176.JPG,0.974224328994751,0.9891431331634521,0.963917076587677,0.9816270470619202,0.6532523036003113,0.6484474539756775,0.4824049770832062,0.6508409976959229
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110178.JPG,0.9621973633766174,0.994496762752533,0.9571012854576111,0.9780805110931396,0.5502845644950867,0.5491156578063965,0.37902453541755676,0.5496994853019714
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110180.JPG,0.9672785401344299,0.9911096692085266,0.958958089351654,0.9790490865707397,0.6632457375526428,0.6564458012580872,0.49234601855278015,0.659828245639801
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110181.JPG,0.9776010513305664,0.9845173954963684,0.9627991318702698,0.9810470342636108,0.7096341848373413,0.7061851024627686,0.5478743314743042,0.7079054117202759
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110182.JPG,0.9718929529190063,0.9896675944328308,0.9621303677558899,0.9806997179985046,0.6769124269485474,0.6710676550865173,0.5082699060440063,0.6739773750305176
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110183.JPG,0.9723783135414124,0.9861062169075012,0.9592364430427551,0.979194164276123,0.6098487973213196,0.6013223528862,0.4342629611492157,0.605555534362793
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110185.JPG,0.9746495485305786,0.9855665564537048,0.9609336256980896,0.9800776243209839,0.7040733098983765,0.6986661553382874,0.5400718450546265,0.7013593316078186
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110187.JPG,0.979130208492279,0.9874290227890015,0.9670752882957458,0.9832621216773987,0.6842575073242188,0.6779204607009888,0.516385555267334,0.6810742020606995
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110188.JPG,0.9702775478363037,0.9911592602729797,0.9619523286819458,0.980607271194458,0.6114705801010132,0.6064521670341492,0.43776389956474304,0.6089510321617126
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110189.JPG,0.9728158116340637,0.9890574812889099,0.9624570608139038,0.9808694124221802,0.6349199414253235,0.6288143992424011,0.46183061599731445,0.6318524479866028
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110190.JPG,0.9737769961357117,0.9879252910614014,0.9623236060142517,0.9808001518249512,0.6749458909034729,0.6721885800361633,0.5078003406524658,0.6735644340515137
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110191.JPG,0.9693565964698792,0.9828509092330933,0.9532339572906494,0.9760571122169495,0.6383804082870483,0.6354637145996094,0.46726393699645996,0.6369187235832214
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110192.JPG,0.9726871848106384,0.9896343946456909,0.9628773331642151,0.9810876250267029,0.6595948338508606,0.6554062962532043,0.4897511303424835,0.6574938893318176
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110193.JPG,0.9737414121627808,0.9883137345314026,0.9626573920249939,0.980973482131958,0.6510767936706543,0.6464086174964905,0.4800938367843628,0.6487343311309814
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110194.JPG,0.9758085012435913,0.9872742295265198,0.9636872410774231,0.9815078973770142,0.669962465763092,0.6689803600311279,0.503161609172821,0.669471025466919
..\data_preprocessed\IBF\images\Sunset House Acropora Biru_P9110196.JPG,0.9819669723510742,0.9890045523643494,0.9713624119758606,0.9854732155799866,0.74163419008255,0.7402663826942444,0.5884988307952881,0.7409496307373047
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120197.JPG,0.9745694994926453,0.9878652095794678,0.9630404710769653,0.9811722636222839,0.6280882954597473,0.6226525902748108,0.45492494106292725,0.6253586411476135
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120198.JPG,0.9772425293922424,0.9853039979934692,0.9632030725479126,0.9812566637992859,0.6855836510658264,0.6772651076316833,0.5167590379714966,0.6813989877700806
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120199.JPG,0.9725468158721924,0.9897768497467041,0.9628745317459106,0.9810861945152283,0.6426708698272705,0.6270264983177185,0.46493563055992126,0.6347523331642151
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120200.JPG,0.9710550308227539,0.9903321266174316,0.9619361162185669,0.9805988073348999,0.632420003414154,0.6236922740936279,0.45775339007377625,0.6280258297920227
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120201.JPG,0.971687912940979,0.9873897433280945,0.9597773551940918,0.9794759154319763,0.6345221400260925,0.6287208795547485,0.4615696668624878,0.6316081881523132
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120202.JPG,0.9608193039894104,0.9858832955360413,0.9477799534797668,0.9731899499893188,0.539819598197937,0.5400291085243225,0.36979201436042786,0.5399243235588074
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120203.JPG,0.97478187084198,0.9894733428955078,0.9647768139839172,0.982072651386261,0.6821601390838623,0.6722562909126282,0.5119123458862305,0.6771720051765442
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120204.JPG,0.9647996425628662,0.990524172782898,0.9559762477874756,0.9774926900863647,0.6042768359184265,0.5983967185020447,0.42992210388183594,0.6013224124908447
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120205.JPG,0.9747316837310791,0.9830566048622131,0.9586268067359924,0.9788764715194702,0.5610764026641846,0.5568982362747192,0.3879053294658661,0.5589795112609863
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120207.JPG,0.9698512554168701,0.9829954504966736,0.9538484215736389,0.9763791561126709,0.5761209726333618,0.5703627467155457,0.40176504850387573,0.5732274055480957
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120208.JPG,0.9425036311149597,0.9785130620002747,0.9233928322792053,0.9601708054542542,0.33279576897621155,0.30864614248275757,0.19066496193408966,0.32026633620262146
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120209.JPG,0.9715700745582581,0.9891601800918579,0.9613346457481384,0.9802862405776978,0.6565321087837219,0.6367715001106262,0.477651447057724,0.646500825881958
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120212.JPG,0.9766091704368591,0.9875871539115906,0.964766800403595,0.9820674657821655,0.6811234354972839,0.6715492010116577,0.5109191536903381,0.676302433013916
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120214.JPG,0.9693455100059509,0.9802787899971008,0.9508036375045776,0.9747815132141113,0.5131030678749084,0.5081861615180969,0.3428521752357483,0.5106328129768372
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120215.JPG,0.9653400182723999,0.9823816418647766,0.9489117860794067,0.9737862944602966,0.582892656326294,0.5896191596984863,0.4146638810634613,0.5862365961074829
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120216.JPG,0.9680832624435425,0.9876404404640198,0.9564955234527588,0.9777640700340271,0.6257690787315369,0.6217221617698669,0.45321279764175415,0.6237390637397766
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120218.JPG,0.9703376293182373,0.9895128607749939,0.9604603052139282,0.9798313975334167,0.6443294286727905,0.636022686958313,0.47074946761131287,0.6401491165161133
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120219.JPG,0.972226619720459,0.9879264235496521,0.9608105421066284,0.9800136685371399,0.6557497382164001,0.6502638459205627,0.4847757816314697,0.6529952883720398
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120220.JPG,0.9775291085243225,0.9882647395133972,0.9663123488426208,0.9828675985336304,0.6879018545150757,0.6786527633666992,0.5188866257667542,0.6832460165023804
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120222.JPG,0.9696236252784729,0.9898137450218201,0.9600438475608826,0.9796146750450134,0.5931867361068726,0.5830878615379333,0.41652482748031616,0.5880939364433289
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120223.JPG,0.968389630317688,0.9894471168518066,0.9584900140762329,0.9788051247596741,0.5539652109146118,0.5483073592185974,0.38037827610969543,0.5511217713356018
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120224.JPG,0.9732242822647095,0.9910350441932678,0.964730978012085,0.9820489287376404,0.6312763690948486,0.6234176158905029,0.4570063054561615,0.6273223757743835
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120225.JPG,0.9774840474128723,0.9890721440315247,0.9670401811599731,0.9832439422607422,0.7222614884376526,0.7166586518287659,0.5618278384208679,0.7194491624832153
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120226.JPG,0.9735047221183777,0.9767257571220398,0.9514338374137878,0.9751125574111938,0.6199927926063538,0.6073633432388306,0.44259873032569885,0.6136130690574646
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120227.JPG,0.9711048007011414,0.9861124157905579,0.9580029249191284,0.9785510897636414,0.6174294948577881,0.6144184470176697,0.4450035095214844,0.6159203052520752
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120228.JPG,0.9781816005706787,0.9874125123023987,0.9661340713500977,0.9827753901481628,0.6830178499221802,0.6709043979644775,0.5116094350814819,0.676906943321228
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120230.JPG,0.9507865309715271,0.9876729846000671,0.93963623046875,0.9688788056373596,0.5207488536834717,0.5247783064842224,0.35387229919433594,0.5227558016777039
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120232.JPG,0.9565077424049377,0.9860112071037292,0.9437015056610107,0.9710354208946228,0.6721937656402588,0.7056279182434082,0.524977445602417,0.6885051727294922
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120233.JPG,0.9680284261703491,0.9898685812950134,0.958531379699707,0.9788267016410828,0.6189672350883484,0.6184145212173462,0.4479016959667206,0.6186907291412354
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120234.JPG,0.9640244245529175,0.9876934289932251,0.9525823593139648,0.9757153987884521,0.5117315649986267,0.5005128383636475,0.33874186873435974,0.506060004234314
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120235.JPG,0.9686495661735535,0.9889523983001709,0.9582802057266235,0.9786956906318665,0.6302321553230286,0.6247225403785706,0.45715799927711487,0.6274652481079102
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120237.JPG,0.9700469970703125,0.9872744679450989,0.9580678343772888,0.978584885597229,0.5644723176956177,0.5594457387924194,0.3907700777053833,0.561947762966156
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120239.JPG,0.9782436490058899,0.9719806909561157,0.9514139294624329,0.9751021265983582,0.6678122282028198,0.6385612487792969,0.484625905752182,0.6528592705726624
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120240.JPG,0.9699140787124634,0.9828795790672302,0.9538000226020813,0.9763538241386414,0.621372401714325,0.6251704096794128,0.4527130424976349,0.6232656240463257
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120244.JPG,0.9773603081703186,0.9865339994430542,0.9644932150840759,0.9819257259368896,0.6845027804374695,0.6768351793289185,0.5158949494361877,0.6806473731994629
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120246.JPG,0.9618256092071533,0.9915114045143127,0.9539701342582703,0.9764429330825806,0.6487469673156738,0.6414868235588074,0.47611984610557556,0.645096480846405
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120248.JPG,0.9717344641685486,0.9899680614471436,0.9622589349746704,0.9807665348052979,0.6126220226287842,0.6047142744064331,0.4374450147151947,0.6086424589157104
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120250.JPG,0.968112051486969,0.983519971370697,0.9526582360267639,0.9757552146911621,0.5659449100494385,0.5631482601165771,0.3932846188545227,0.5645431280136108
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120252.JPG,0.9723188281059265,0.9884794354438782,0.9614238142967224,0.9803325533866882,0.6622458100318909,0.6573513746261597,0.49230289459228516,0.659789502620697
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120253.JPG,0.9687389731407166,0.9907669425010681,0.9600716233253479,0.9796290993690491,0.5962229371070862,0.586797297000885,0.4199226498603821,0.5914725661277771
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120254.JPG,0.973344624042511,0.9861382842063904,0.9602071642875671,0.9796996712684631,0.6613167524337769,0.6508994698524475,0.4881691634654999,0.6560667753219604
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120255.JPG,0.9802504777908325,0.986090362071991,0.9668811559677124,0.9831617474555969,0.6806416511535645,0.6757198572158813,0.5130559802055359,0.6781718134880066
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120257.JPG,0.9756688475608826,0.9839718341827393,0.9604052305221558,0.9798027873039246,0.5554080605506897,0.5447224974632263,0.3793230950832367,0.5500133633613586
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120258.JPG,0.957812488079071,0.9883979558944702,0.947163462638855,0.9728648662567139,0.595111072063446,0.5942979454994202,0.4231879413127899,0.5947042107582092
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120259.JPG,0.9681106805801392,0.9879751205444336,0.9568362236022949,0.9779420495033264,0.5781356692314148,0.566935122013092,0.4010317623615265,0.5724806189537048
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120260.JPG,0.970689058303833,0.9870924353599548,0.9585224390029907,0.9788220524787903,0.6563016176223755,0.6535074710845947,0.48688003420829773,0.6549015641212463
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120261.JPG,0.9661278128623962,0.9901321530342102,0.9569140672683716,0.9779826998710632,0.5851966142654419,0.5782716870307922,0.4101523756980896,0.5817135572433472
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120262.JPG,0.9781202077865601,0.9840891361236572,0.9628926515579224,0.981095552444458,0.6445753574371338,0.636603593826294,0.47119906544685364,0.6405646800994873
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120263.JPG,0.9665247201919556,0.9928876757621765,0.9598789811134338,0.9795288443565369,0.5984702706336975,0.5902520418167114,0.4228118360042572,0.594332754611969
..\data_preprocessed\IBF\images\Warung Sasak Gili Air_P9120265.JPG,0.9742736220359802,0.9855933785438538,0.9605936408042908,0.9799007773399353,0.6032562851905823,0.5953183174133301,0.42781779170036316,0.5992610454559326
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100580.JPG,0.9723228216171265,0.9934752583503723,0.9661531448364258,0.9827852249145508,0.6677945852279663,0.6581624150276184,0.49582311511039734,0.6629435420036316
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100581.JPG,0.9736841320991516,0.9922277927398682,0.9663141369819641,0.9828685522079468,0.6742977499961853,0.6663695573806763,0.5041102170944214,0.6703101992607117
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100582.JPG,0.9695610404014587,0.9928736090660095,0.9628604650497437,0.9810788631439209,0.6495788097381592,0.6399219036102295,0.47570350766181946,0.6447141766548157
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100583.JPG,0.963729977607727,0.9912068843841553,0.955560564994812,0.9772753119468689,0.6514820456504822,0.644146203994751,0.47906386852264404,0.6477933526039124
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100585.JPG,0.9631916284561157,0.993898868560791,0.9575300812721252,0.9783043265342712,0.5463967323303223,0.5380789637565613,0.3719359040260315,0.5422059297561646
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100586.JPG,0.9655443429946899,0.9902632236480713,0.9564639329910278,0.9777475595474243,0.6305829882621765,0.6170242428779602,0.45320314168930054,0.623729944229126
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100587.JPG,0.9645833373069763,0.989818274974823,0.9551066756248474,0.9770379066467285,0.550199568271637,0.5436902046203613,0.3763919174671173,0.5469254851341248
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100588.JPG,0.9699642658233643,0.9896379113197327,0.9602122902870178,0.979702353477478,0.6277680993080139,0.6191514134407043,0.45288652181625366,0.6234300136566162
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100589.JPG,0.9673053026199341,0.9895976185798645,0.9575686454772949,0.9783244729042053,0.5795571208000183,0.5727079510688782,0.40460506081581116,0.5761122107505798
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100590.JPG,0.9671340584754944,0.9926732778549194,0.9602794051170349,0.9797372817993164,0.5996832251548767,0.5911795496940613,0.4238939583301544,0.5954010486602783
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100591.JPG,0.9701524376869202,0.9904289245605469,0.9611415863037109,0.9801858067512512,0.6276081800460815,0.6342907547950745,0.4608475863933563,0.6309317946434021
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100592.JPG,0.9683374762535095,0.9926161170005798,0.9614121913909912,0.9803265333175659,0.6891698241233826,0.6944377422332764,0.528810977935791,0.6917937994003296
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100593.JPG,0.9703136682510376,0.9892147779464722,0.9601560235023499,0.9796730279922485,0.6415510177612305,0.6438583731651306,0.47351643443107605,0.6427026391029358
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100594.JPG,0.9761561751365662,0.9931732416152954,0.9696499705314636,0.9845911860466003,0.7039581537246704,0.6922953128814697,0.5361903309822083,0.6980780363082886
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100595.JPG,0.972422182559967,0.9832073450088501,0.9565356373786926,0.977785050868988,0.6255277395248413,0.6179479360580444,0.4510784149169922,0.62171471118927
..\data_preprocessed\IBF\images\Zona Inti Meno 2_PB100596.JPG,0.974613606929779,0.9932878613471985,0.9682368636131287,0.9838621020317078,0.7232449054718018,0.7125406265258789,0.5598833560943604,0.7178528904914856
